datetime,station_id,line_id,passenger_count,weather,temperature,hour,day,month,year,weekday,is_weekend,is_holiday
2023-12-30 12:48:00,S5,L2,25,sunny,20.4,12,30,12,2023,5,1,0
2023-02-27 19:02:00,S3,L1,15,rainy,35.0,19,27,2,2023,0,0,0
2023-11-14 22:45:00,S3,L3,19,cloudy,35.5,22,14,11,2023,1,0,0
2023-04-19 14:43:00,S3,L2,24,rainy,35.4,14,19,4,2023,2,0,0
2023-05-13 07:14:00,S3,L1,18,cloudy,36.1,7,13,5,2023,5,1,0
2023-02-07 13:53:00,S4,L2,23,rainy,23.8,13,7,2,2023,1,0,0
2023-01-05 19:21:00,S3,L1,24,sunny,17.9,19,5,1,2023,3,0,0
2023-02-27 13:00:00,S4,L2,24,sunny,35.5,13,27,2,2023,0,0,0
2023-02-24 05:06:00,S4,L2,15,rainy,31.6,5,24,2,2023,4,0,0
2023-11-12 00:25:00,S3,L1,23,rainy,31.2,0,12,11,2023,6,1,0
2023-04-18 21:49:00,S2,L3,17,sunny,21.8,21,18,4,2023,1,0,0
2023-04-05 22:25:00,S3,L2,17,rainy,27.5,22,5,4,2023,2,0,0
2023-08-17 06:28:00,S3,L1,20,rainy,27.8,6,17,8,2023,3,0,0
2023-02-21 11:37:00,S3,L2,18,sunny,26.7,11,21,2,2023,1,0,0
2023-05-04 10:35:00,S2,L2,23,cloudy,22.7,10,4,5,2023,3,0,0
2023-01-22 01:39:00,S1,L3,25,sunny,17.5,1,22,1,2023,6,1,0
2023-07-08 15:08:00,S1,L2,24,sunny,23.2,15,8,7,2023,5,1,0
2023-05-13 16:49:00,S4,L2,30,rainy,12.6,16,13,5,2023,5,1,0
2023-03-23 00:41:00,S4,L1,27,sunny,24.9,0,23,3,2023,3,0,0
2023-09-05 04:35:00,S2,L1,13,sunny,23.9,4,5,9,2023,1,0,0
2023-04-26 16:21:00,S5,L3,21,rainy,21.2,16,26,4,2023,2,0,0
2023-02-06 02:23:00,S1,L2,21,rainy,29.0,2,6,2,2023,0,0,0
2023-01-03 20:30:00,S4,L2,16,cloudy,25.3,20,3,1,2023,1,0,0
2023-01-15 18:32:00,S1,L2,18,sunny,25.6,18,15,1,2023,6,1,0
2023-05-20 15:56:00,S2,L3,22,cloudy,34.0,15,20,5,2023,5,1,0
2023-07-11 02:56:00,S2,L2,25,cloudy,25.4,2,11,7,2023,1,0,1
2023-10-31 18:50:00,S5,L1,16,cloudy,29.3,18,31,10,2023,1,0,0
2023-01-28 13:38:00,S5,L3,25,cloudy,21.6,13,28,1,2023,5,1,0
2023-01-27 01:12:00,S2,L1,34,sunny,28.3,1,27,1,2023,4,0,0
2023-04-12 21:03:00,S4,L1,15,sunny,26.5,21,12,4,2023,2,0,0
2023-05-11 07:25:00,S1,L3,21,sunny,27.5,7,11,5,2023,3,0,0
2023-10-07 03:04:00,S3,L1,16,cloudy,20.9,3,7,10,2023,5,1,0
2023-11-24 09:25:00,S5,L2,15,rainy,21.4,9,24,11,2023,4,0,0
2023-06-12 06:20:00,S3,L3,14,sunny,25.3,6,12,6,2023,0,0,0
2023-03-12 00:06:00,S4,L1,22,cloudy,33.7,0,12,3,2023,6,1,0
2023-02-12 09:44:00,S5,L2,14,cloudy,19.8,9,12,2,2023,6,1,0
2023-01-30 23:31:00,S3,L2,22,cloudy,35.4,23,30,1,2023,0,0,0
2023-03-29 09:58:00,S4,L1,27,cloudy,23.5,9,29,3,2023,2,0,0
2023-07-27 07:46:00,S1,L2,18,cloudy,27.4,7,27,7,2023,3,0,0
2023-09-13 02:44:00,S4,L3,19,cloudy,32.0,2,13,9,2023,2,0,0
2023-03-04 03:30:00,S5,L1,25,sunny,25.2,3,4,3,2023,5,1,0
2023-07-02 10:43:00,S2,L2,20,rainy,25.8,10,2,7,2023,6,1,1
2023-03-30 14:10:00,S1,L2,21,sunny,34.2,14,30,3,2023,3,0,0
2023-09-13 15:05:00,S3,L1,24,sunny,32.5,15,13,9,2023,2,0,0
2023-10-14 00:29:00,S5,L1,18,cloudy,30.5,0,14,10,2023,5,1,0
2023-10-09 20:18:00,S2,L1,23,sunny,26.3,20,9,10,2023,0,0,0
2023-09-07 22:46:00,S4,L1,19,rainy,26.6,22,7,9,2023,3,0,0
2023-05-12 14:04:00,S2,L3,21,rainy,21.6,14,12,5,2023,4,0,0
2023-02-10 12:11:00,S5,L1,16,cloudy,25.6,12,10,2,2023,4,0,0
2023-01-16 20:35:00,S5,L3,18,rainy,27.3,20,16,1,2023,0,0,0
2023-04-24 00:18:00,S2,L3,21,cloudy,26.8,0,24,4,2023,0,0,0
2023-09-30 20:34:00,S4,L1,26,rainy,28.5,20,30,9,2023,5,1,0
2023-02-02 16:38:00,S2,L3,16,rainy,32.6,16,2,2,2023,3,0,1
2023-02-03 06:18:00,S5,L1,16,sunny,19.4,6,3,2,2023,4,0,0
2023-11-06 13:42:00,S5,L1,15,rainy,23.8,13,6,11,2023,0,0,0
2023-01-21 04:09:00,S3,L2,22,cloudy,32.7,4,21,1,2023,5,1,0
2023-07-18 03:45:00,S3,L1,21,rainy,39.3,3,18,7,2023,1,0,0
2023-04-20 15:00:00,S1,L2,19,rainy,21.6,15,20,4,2023,3,0,0
2023-01-25 12:00:00,S5,L3,19,sunny,23.9,12,25,1,2023,2,0,0
2023-04-04 10:27:00,S3,L2,13,cloudy,20.5,10,4,4,2023,1,0,1
2023-10-31 22:03:00,S2,L3,11,cloudy,16.8,22,31,10,2023,1,0,0
2023-03-11 12:23:00,S4,L1,19,cloudy,28.4,12,11,3,2023,5,1,0
2023-10-09 21:57:00,S2,L3,15,sunny,30.0,21,9,10,2023,0,0,0
2023-05-30 14:20:00,S4,L3,28,rainy,25.5,14,30,5,2023,1,0,1
2023-02-09 10:55:00,S3,L1,15,cloudy,25.5,10,9,2,2023,3,0,0
2023-02-06 14:59:00,S1,L3,27,rainy,26.4,14,6,2,2023,0,0,0
2023-09-06 13:37:00,S2,L1,18,rainy,24.2,13,6,9,2023,2,0,1
2023-08-15 08:53:00,S2,L2,22,rainy,26.8,8,15,8,2023,1,0,0
2023-04-28 20:41:00,S2,L1,20,sunny,33.9,20,28,4,2023,4,0,0
2023-02-18 22:02:00,S4,L1,18,rainy,22.9,22,18,2,2023,5,1,0
2023-05-29 17:20:00,S3,L3,27,sunny,25.6,17,29,5,2023,0,0,0
2023-04-04 14:14:00,S2,L2,21,sunny,26.4,14,4,4,2023,1,0,0
2023-06-19 20:26:00,S2,L1,26,sunny,24.2,20,19,6,2023,0,0,0
2023-11-25 11:51:00,S1,L2,18,cloudy,27.3,11,25,11,2023,5,1,0
2023-04-19 22:26:00,S1,L2,14,sunny,14.5,22,19,4,2023,2,0,0
2023-12-04 14:32:00,S3,L3,29,cloudy,29.9,14,4,12,2023,0,0,0
2023-03-23 03:03:00,S3,L1,16,sunny,22.1,3,23,3,2023,3,0,0
2023-02-03 04:31:00,S5,L3,17,sunny,22.8,4,3,2,2023,4,0,0
2023-01-12 23:05:00,S1,L1,19,sunny,26.2,23,12,1,2023,3,0,0
2023-08-09 23:55:00,S5,L2,28,sunny,20.1,23,9,8,2023,2,0,0
2023-04-17 14:49:00,S4,L1,12,rainy,33.7,14,17,4,2023,0,0,1
2023-02-27 03:39:00,S5,L1,24,rainy,22.9,3,27,2,2023,0,0,0
2023-07-19 17:54:00,S2,L2,18,sunny,40.2,17,19,7,2023,2,0,0
2023-10-28 20:11:00,S5,L2,22,rainy,30.2,20,28,10,2023,5,1,0
2023-08-03 12:18:00,S3,L1,20,cloudy,24.2,12,3,8,2023,3,0,0
2023-06-03 08:48:00,S4,L3,25,rainy,25.5,8,3,6,2023,5,1,0
2023-12-12 02:45:00,S2,L1,20,rainy,27.7,2,12,12,2023,1,0,0
2023-11-07 15:45:00,S5,L2,11,rainy,35.5,15,7,11,2023,1,0,0
2023-12-07 21:41:00,S4,L3,24,sunny,31.8,21,7,12,2023,3,0,0
2023-11-29 09:11:00,S4,L2,23,cloudy,31.4,9,29,11,2023,2,0,0
2023-02-01 15:49:00,S2,L2,23,sunny,25.5,15,1,2,2023,2,0,0
2023-04-21 19:15:00,S5,L3,13,cloudy,24.2,19,21,4,2023,4,0,0
2023-03-18 07:19:00,S4,L2,26,sunny,30.2,7,18,3,2023,5,1,0
2023-10-25 12:24:00,S4,L2,21,rainy,33.7,12,25,10,2023,2,0,0
2023-06-30 17:07:00,S1,L2,22,cloudy,26.3,17,30,6,2023,4,0,0
2023-11-20 17:55:00,S4,L2,23,rainy,23.6,17,20,11,2023,0,0,0
2023-12-02 03:21:00,S1,L2,28,cloudy,21.8,3,2,12,2023,5,1,0
2023-07-30 20:05:00,S5,L2,17,cloudy,18.6,20,30,7,2023,6,1,1
2023-08-13 03:26:00,S5,L2,17,sunny,24.8,3,13,8,2023,6,1,0
2023-12-15 19:05:00,S5,L2,10,sunny,25.7,19,15,12,2023,4,0,0
2023-02-01 00:26:00,S3,L2,20,rainy,26.9,0,1,2,2023,2,0,0
2023-07-21 07:07:00,S5,L1,17,rainy,29.7,7,21,7,2023,4,0,0
2023-10-16 15:23:00,S4,L1,13,cloudy,24.7,15,16,10,2023,0,0,1
2023-04-24 01:57:00,S2,L2,8,cloudy,36.0,1,24,4,2023,0,0,0
2023-10-02 21:17:00,S1,L1,23,sunny,21.3,21,2,10,2023,0,0,0
2023-10-25 11:43:00,S3,L3,19,sunny,30.4,11,25,10,2023,2,0,0
2023-02-07 14:53:00,S5,L1,22,sunny,20.9,14,7,2,2023,1,0,0
2023-01-22 02:02:00,S5,L2,15,sunny,22.7,2,22,1,2023,6,1,0
2023-10-24 21:50:00,S2,L2,12,sunny,28.4,21,24,10,2023,1,0,0
2023-03-04 04:19:00,S2,L1,14,cloudy,32.2,4,4,3,2023,5,1,0
2023-12-10 04:49:00,S3,L2,15,cloudy,25.6,4,10,12,2023,6,1,1
2023-07-31 08:14:00,S1,L3,13,rainy,27.4,8,31,7,2023,0,0,0
2023-01-20 23:38:00,S5,L3,21,cloudy,33.3,23,20,1,2023,4,0,0
2023-01-26 21:58:00,S3,L2,23,sunny,20.9,21,26,1,2023,3,0,0
2023-02-28 18:30:00,S4,L3,16,cloudy,30.8,18,28,2,2023,1,0,0
2023-03-08 13:49:00,S4,L3,21,cloudy,23.6,13,8,3,2023,2,0,0
2023-04-25 23:52:00,S3,L1,20,cloudy,28.2,23,25,4,2023,1,0,0
2023-07-05 19:31:00,S5,L3,18,rainy,29.7,19,5,7,2023,2,0,0
2023-12-01 04:42:00,S3,L1,18,rainy,21.1,4,1,12,2023,4,0,1
2023-07-05 22:07:00,S5,L2,19,cloudy,23.3,22,5,7,2023,2,0,0
2023-01-05 11:52:00,S2,L1,22,cloudy,30.3,11,5,1,2023,3,0,0
2023-02-02 21:19:00,S3,L2,20,sunny,25.7,21,2,2,2023,3,0,0
2023-07-15 04:00:00,S5,L2,16,rainy,23.4,4,15,7,2023,5,1,0
2023-02-07 14:02:00,S3,L2,27,sunny,28.0,14,7,2,2023,1,0,0
2023-05-18 18:00:00,S3,L2,13,sunny,21.6,18,18,5,2023,3,0,0
2023-01-19 00:16:00,S5,L2,25,cloudy,21.1,0,19,1,2023,3,0,0
2023-03-29 03:39:00,S5,L1,22,cloudy,15.1,3,29,3,2023,2,0,0
2023-08-08 11:44:00,S1,L2,22,cloudy,28.8,11,8,8,2023,1,0,0
2023-10-17 10:54:00,S3,L3,19,sunny,27.2,10,17,10,2023,1,0,0
2023-09-01 19:52:00,S4,L3,26,sunny,29.7,19,1,9,2023,4,0,0
2023-08-18 20:22:00,S3,L2,21,sunny,33.1,20,18,8,2023,4,0,0
2023-06-21 03:30:00,S3,L3,24,cloudy,25.8,3,21,6,2023,2,0,0
2023-11-04 01:22:00,S5,L1,27,cloudy,26.7,1,4,11,2023,5,1,0
2023-04-17 14:14:00,S3,L1,18,cloudy,28.7,14,17,4,2023,0,0,1
2023-12-14 06:13:00,S3,L2,21,sunny,24.1,6,14,12,2023,3,0,1
2023-06-13 13:54:00,S4,L2,23,sunny,19.7,13,13,6,2023,1,0,0
2023-01-04 09:02:00,S5,L2,16,rainy,21.2,9,4,1,2023,2,0,0
2023-12-03 03:21:00,S3,L3,22,cloudy,26.8,3,3,12,2023,6,1,0
2023-12-19 17:00:00,S2,L3,16,sunny,32.0,17,19,12,2023,1,0,0
2023-08-29 15:24:00,S1,L1,23,rainy,34.8,15,29,8,2023,1,0,0
2023-08-31 21:52:00,S4,L3,24,sunny,25.6,21,31,8,2023,3,0,1
2023-03-19 23:55:00,S3,L1,23,sunny,27.8,23,19,3,2023,6,1,0
2023-09-25 13:15:00,S2,L3,14,cloudy,36.4,13,25,9,2023,0,0,0
2023-05-24 00:08:00,S3,L1,20,rainy,29.6,0,24,5,2023,2,0,1
2023-12-31 18:32:00,S3,L2,17,sunny,27.7,18,31,12,2023,6,1,0
2023-04-02 15:12:00,S5,L3,29,rainy,28.1,15,2,4,2023,6,1,0
2023-05-23 02:41:00,S5,L1,19,rainy,29.9,2,23,5,2023,1,0,0
2023-02-06 08:02:00,S5,L3,18,cloudy,20.9,8,6,2,2023,0,0,0
2023-08-16 22:40:00,S2,L2,18,rainy,30.8,22,16,8,2023,2,0,0
2023-08-28 19:26:00,S3,L1,20,cloudy,29.2,19,28,8,2023,0,0,0
2023-04-03 16:11:00,S1,L3,17,cloudy,32.4,16,3,4,2023,0,0,0
2023-12-17 09:30:00,S4,L3,16,cloudy,29.5,9,17,12,2023,6,1,0
2023-02-02 19:51:00,S5,L2,20,rainy,32.1,19,2,2,2023,3,0,0
2023-04-16 05:57:00,S5,L2,25,sunny,22.4,5,16,4,2023,6,1,0
2023-05-01 09:26:00,S3,L1,20,cloudy,24.0,9,1,5,2023,0,0,0
2023-03-01 02:58:00,S3,L3,15,sunny,27.8,2,1,3,2023,2,0,1
2023-05-19 06:25:00,S2,L3,25,rainy,23.2,6,19,5,2023,4,0,0
2023-09-26 03:55:00,S2,L2,19,sunny,31.3,3,26,9,2023,1,0,0
2023-08-06 09:30:00,S5,L2,18,sunny,19.9,9,6,8,2023,6,1,0
2023-06-23 00:57:00,S3,L1,25,cloudy,26.2,0,23,6,2023,4,0,0
2023-05-12 11:50:00,S1,L3,21,cloudy,24.2,11,12,5,2023,4,0,0
2023-07-28 21:50:00,S4,L3,19,cloudy,23.3,21,28,7,2023,4,0,0
2023-10-10 07:04:00,S3,L1,15,rainy,20.1,7,10,10,2023,1,0,0
2023-07-05 23:30:00,S3,L1,25,sunny,27.2,23,5,7,2023,2,0,0
2023-07-25 04:34:00,S2,L2,24,rainy,26.6,4,25,7,2023,1,0,0
2023-10-17 22:55:00,S4,L2,16,rainy,36.5,22,17,10,2023,1,0,1
2023-11-27 18:52:00,S5,L1,14,rainy,39.4,18,27,11,2023,0,0,0
2023-08-28 16:00:00,S3,L1,18,rainy,21.7,16,28,8,2023,0,0,0
2023-07-30 10:04:00,S5,L3,25,cloudy,17.5,10,30,7,2023,6,1,0
2023-12-12 12:22:00,S3,L1,22,sunny,21.0,12,12,12,2023,1,0,0
2023-08-20 11:51:00,S5,L1,23,cloudy,26.7,11,20,8,2023,6,1,0
2023-07-27 08:04:00,S4,L3,14,cloudy,32.6,8,27,7,2023,3,0,0
2023-12-20 00:37:00,S2,L1,19,rainy,24.6,0,20,12,2023,2,0,1
2023-08-03 06:09:00,S4,L2,17,cloudy,29.9,6,3,8,2023,3,0,0
2023-01-01 18:10:00,S1,L2,28,sunny,23.0,18,1,1,2023,6,1,1
2023-12-11 13:07:00,S2,L3,23,rainy,24.6,13,11,12,2023,0,0,0
2023-10-14 00:22:00,S4,L1,32,cloudy,27.8,0,14,10,2023,5,1,0
2023-07-01 07:45:00,S1,L2,21,rainy,26.9,7,1,7,2023,5,1,0
2023-01-27 20:04:00,S3,L2,11,sunny,26.8,20,27,1,2023,4,0,0
2023-12-30 16:35:00,S3,L2,23,rainy,21.6,16,30,12,2023,5,1,0
2023-06-21 13:33:00,S5,L2,19,cloudy,33.1,13,21,6,2023,2,0,0
2023-09-22 11:51:00,S2,L1,24,cloudy,33.1,11,22,9,2023,4,0,0
2023-04-19 18:34:00,S3,L1,28,sunny,33.2,18,19,4,2023,2,0,0
2023-12-03 00:32:00,S2,L1,21,sunny,23.6,0,3,12,2023,6,1,0
2023-05-20 14:31:00,S3,L1,15,rainy,27.6,14,20,5,2023,5,1,0
2023-08-02 17:35:00,S5,L2,19,cloudy,24.4,17,2,8,2023,2,0,0
2023-08-03 21:22:00,S4,L3,19,sunny,22.1,21,3,8,2023,3,0,0
2023-03-16 22:08:00,S5,L3,20,sunny,28.4,22,16,3,2023,3,0,0
2023-03-15 01:33:00,S1,L2,19,cloudy,16.4,1,15,3,2023,2,0,0
2023-03-12 06:32:00,S3,L2,34,sunny,31.2,6,12,3,2023,6,1,0
2023-09-07 15:31:00,S1,L3,13,sunny,21.2,15,7,9,2023,3,0,0
2023-03-18 02:07:00,S1,L3,22,cloudy,25.4,2,18,3,2023,5,1,0
2023-01-21 09:21:00,S2,L2,18,sunny,15.7,9,21,1,2023,5,1,0
2023-07-16 00:29:00,S3,L2,18,cloudy,36.0,0,16,7,2023,6,1,0
2023-11-12 01:12:00,S1,L1,20,cloudy,30.3,1,12,11,2023,6,1,0
2023-06-20 02:40:00,S4,L1,24,rainy,27.4,2,20,6,2023,1,0,0
2023-07-03 08:56:00,S1,L3,15,cloudy,23.6,8,3,7,2023,0,0,0
2023-02-06 02:38:00,S4,L2,16,sunny,21.7,2,6,2,2023,0,0,0
2023-01-02 13:26:00,S2,L3,18,rainy,26.0,13,2,1,2023,0,0,0
2023-11-22 01:16:00,S1,L1,21,rainy,28.5,1,22,11,2023,2,0,0
2023-10-06 08:36:00,S5,L1,13,sunny,25.9,8,6,10,2023,4,0,0
2023-03-16 09:35:00,S2,L3,16,rainy,29.7,9,16,3,2023,3,0,0
2023-07-03 10:58:00,S4,L1,18,sunny,36.3,10,3,7,2023,0,0,0
2023-06-22 17:48:00,S2,L2,18,rainy,21.6,17,22,6,2023,3,0,0
2023-04-16 01:32:00,S1,L3,17,sunny,28.2,1,16,4,2023,6,1,0
2023-10-16 08:47:00,S3,L2,19,cloudy,35.7,8,16,10,2023,0,0,0
2023-06-08 04:04:00,S3,L2,18,cloudy,25.4,4,8,6,2023,3,0,0
2023-04-15 16:51:00,S4,L1,16,rainy,26.3,16,15,4,2023,5,1,0
2023-04-24 02:34:00,S4,L2,25,rainy,29.3,2,24,4,2023,0,0,0
2023-08-02 04:04:00,S3,L3,22,cloudy,30.4,4,2,8,2023,2,0,0
2023-05-07 14:08:00,S4,L2,20,sunny,32.2,14,7,5,2023,6,1,0
2023-10-02 01:07:00,S2,L2,23,rainy,27.5,1,2,10,2023,0,0,0
2023-04-20 23:06:00,S5,L2,15,cloudy,23.0,23,20,4,2023,3,0,0
2023-07-04 11:46:00,S5,L2,16,rainy,29.8,11,4,7,2023,1,0,0
2023-04-02 16:12:00,S2,L2,26,cloudy,22.2,16,2,4,2023,6,1,0
2023-10-26 16:53:00,S5,L1,15,cloudy,28.7,16,26,10,2023,3,0,0
2023-05-09 12:38:00,S1,L3,24,cloudy,27.4,12,9,5,2023,1,0,0
2023-09-07 10:58:00,S2,L1,11,sunny,27.3,10,7,9,2023,3,0,0
2023-07-04 01:42:00,S4,L3,23,rainy,26.6,1,4,7,2023,1,0,0
2023-09-08 10:21:00,S2,L3,14,sunny,32.0,10,8,9,2023,4,0,0
2023-06-02 19:00:00,S3,L3,11,sunny,30.1,19,2,6,2023,4,0,0
2023-09-22 10:43:00,S4,L3,13,cloudy,30.5,10,22,9,2023,4,0,0
2023-05-14 21:53:00,S3,L3,25,sunny,24.7,21,14,5,2023,6,1,0
2023-09-13 02:45:00,S4,L2,16,rainy,18.8,2,13,9,2023,2,0,1
2023-01-28 08:11:00,S5,L1,21,rainy,25.0,8,28,1,2023,5,1,0
2023-08-02 05:37:00,S2,L1,18,cloudy,29.2,5,2,8,2023,2,0,0
2023-11-26 14:49:00,S1,L2,27,cloudy,27.2,14,26,11,2023,6,1,0
2023-02-08 13:59:00,S4,L3,22,rainy,24.8,13,8,2,2023,2,0,0
2023-08-28 17:19:00,S4,L1,22,rainy,28.1,17,28,8,2023,0,0,0
2023-10-27 17:06:00,S3,L2,25,cloudy,25.7,17,27,10,2023,4,0,0
2023-12-27 04:30:00,S5,L2,18,sunny,27.2,4,27,12,2023,2,0,0
2023-08-05 09:41:00,S3,L1,12,rainy,17.1,9,5,8,2023,5,1,1
2023-02-06 14:21:00,S3,L1,26,cloudy,30.8,14,6,2,2023,0,0,0
2023-03-20 08:52:00,S5,L3,23,cloudy,30.1,8,20,3,2023,0,0,0
2023-10-16 21:50:00,S1,L3,19,rainy,37.6,21,16,10,2023,0,0,0
2023-08-11 03:50:00,S3,L1,13,cloudy,23.4,3,11,8,2023,4,0,0
2023-07-02 11:38:00,S3,L3,24,rainy,24.5,11,2,7,2023,6,1,0
2023-09-10 22:16:00,S4,L2,22,cloudy,27.9,22,10,9,2023,6,1,0
2023-08-24 01:03:00,S5,L3,17,cloudy,26.8,1,24,8,2023,3,0,1
2023-06-23 13:19:00,S2,L3,18,sunny,34.9,13,23,6,2023,4,0,1
2023-12-30 21:07:00,S1,L2,16,cloudy,25.0,21,30,12,2023,5,1,0
2023-11-19 02:54:00,S1,L3,16,rainy,26.2,2,19,11,2023,6,1,0
2023-09-19 00:13:00,S5,L2,17,rainy,24.2,0,19,9,2023,1,0,0
2023-10-26 06:40:00,S4,L3,18,sunny,34.6,6,26,10,2023,3,0,0
2023-04-04 15:26:00,S4,L1,23,rainy,29.4,15,4,4,2023,1,0,0
2023-03-21 06:08:00,S5,L3,18,cloudy,34.9,6,21,3,2023,1,0,0
2023-12-19 17:22:00,S4,L1,14,sunny,41.6,17,19,12,2023,1,0,0
2023-01-24 17:59:00,S1,L1,17,rainy,23.2,17,24,1,2023,1,0,0
2023-06-29 08:26:00,S1,L1,22,cloudy,32.4,8,29,6,2023,3,0,0
2023-08-26 16:50:00,S2,L1,16,sunny,25.7,16,26,8,2023,5,1,0
2023-12-20 09:20:00,S5,L1,18,cloudy,23.6,9,20,12,2023,2,0,0
2023-06-18 10:58:00,S3,L2,23,rainy,19.7,10,18,6,2023,6,1,0
2023-08-21 11:20:00,S3,L2,30,rainy,37.6,11,21,8,2023,0,0,0
2023-02-25 17:58:00,S2,L2,18,rainy,32.0,17,25,2,2023,5,1,1
2023-05-22 07:25:00,S2,L1,22,rainy,25.9,7,22,5,2023,0,0,0
2023-02-12 14:19:00,S4,L3,27,sunny,30.1,14,12,2,2023,6,1,0
2023-06-19 03:09:00,S2,L2,9,rainy,18.0,3,19,6,2023,0,0,1
2023-11-10 22:09:00,S2,L3,24,sunny,26.5,22,10,11,2023,4,0,0
2023-04-24 10:35:00,S3,L3,15,sunny,23.2,10,24,4,2023,0,0,0
2023-10-13 13:38:00,S4,L1,21,cloudy,34.2,13,13,10,2023,4,0,0
2023-03-22 19:26:00,S2,L1,14,rainy,34.6,19,22,3,2023,2,0,0
2023-07-18 19:17:00,S2,L1,16,cloudy,31.5,19,18,7,2023,1,0,0
2023-02-10 10:52:00,S4,L2,20,cloudy,31.7,10,10,2,2023,4,0,0
2023-03-27 07:06:00,S5,L1,20,cloudy,23.8,7,27,3,2023,0,0,0
2023-11-15 17:05:00,S4,L2,22,cloudy,30.6,17,15,11,2023,2,0,0
2023-05-09 20:21:00,S3,L2,24,cloudy,20.1,20,9,5,2023,1,0,0
2023-04-16 19:59:00,S5,L2,20,rainy,19.4,19,16,4,2023,6,1,0
2023-11-26 06:29:00,S1,L2,28,cloudy,26.5,6,26,11,2023,6,1,0
2023-05-12 15:17:00,S4,L1,23,sunny,29.7,15,12,5,2023,4,0,0
2023-06-29 03:35:00,S3,L2,9,sunny,30.0,3,29,6,2023,3,0,0
2023-05-11 07:56:00,S5,L1,17,rainy,20.7,7,11,5,2023,3,0,0
2023-04-23 18:26:00,S4,L1,21,sunny,19.2,18,23,4,2023,6,1,0
2023-05-26 18:58:00,S2,L2,22,cloudy,24.7,18,26,5,2023,4,0,1
2023-04-02 15:57:00,S4,L1,21,sunny,22.6,15,2,4,2023,6,1,0
2023-02-08 20:13:00,S1,L3,17,cloudy,30.1,20,8,2,2023,2,0,1
2023-10-07 05:34:00,S4,L1,21,rainy,21.9,5,7,10,2023,5,1,0
2023-04-04 21:51:00,S5,L1,24,sunny,36.7,21,4,4,2023,1,0,0
2023-10-16 13:47:00,S5,L2,24,sunny,28.8,13,16,10,2023,0,0,0
2023-11-20 14:58:00,S4,L2,16,sunny,26.3,14,20,11,2023,0,0,0
2023-09-24 07:41:00,S5,L1,23,rainy,21.3,7,24,9,2023,6,1,0
2023-03-30 15:21:00,S2,L2,26,rainy,20.4,15,30,3,2023,3,0,0
2023-04-18 14:41:00,S4,L3,19,sunny,25.4,14,18,4,2023,1,0,0
2023-07-21 18:59:00,S2,L3,23,rainy,24.1,18,21,7,2023,4,0,0
2023-07-24 17:56:00,S2,L2,24,cloudy,18.3,17,24,7,2023,0,0,0
2023-01-17 02:34:00,S3,L1,20,rainy,33.9,2,17,1,2023,1,0,1
2023-07-24 06:48:00,S4,L3,13,sunny,21.5,6,24,7,2023,0,0,0
2023-08-10 01:38:00,S5,L3,12,cloudy,28.8,1,10,8,2023,3,0,0
2023-06-24 14:35:00,S2,L1,25,sunny,29.2,14,24,6,2023,5,1,0
2023-05-18 07:10:00,S3,L2,24,sunny,18.9,7,18,5,2023,3,0,0
2023-10-01 14:48:00,S4,L3,18,sunny,25.1,14,1,10,2023,6,1,0
2023-12-03 05:19:00,S4,L1,20,rainy,20.0,5,3,12,2023,6,1,0
2023-03-04 11:15:00,S1,L1,27,sunny,29.0,11,4,3,2023,5,1,0
2023-02-18 08:55:00,S1,L3,24,cloudy,27.3,8,18,2,2023,5,1,1
2023-03-06 03:07:00,S2,L2,18,cloudy,26.6,3,6,3,2023,0,0,0
2023-12-23 22:43:00,S1,L3,26,cloudy,22.9,22,23,12,2023,5,1,0
2023-01-30 00:08:00,S2,L1,32,sunny,32.9,0,30,1,2023,0,0,1
2023-03-01 00:18:00,S5,L3,33,cloudy,25.1,0,1,3,2023,2,0,0
2023-08-19 18:42:00,S2,L2,14,cloudy,19.6,18,19,8,2023,5,1,0
2023-08-27 11:58:00,S1,L1,28,cloudy,22.3,11,27,8,2023,6,1,0
2023-07-17 00:32:00,S5,L2,22,cloudy,17.0,0,17,7,2023,0,0,0
2023-11-04 19:04:00,S1,L3,18,rainy,23.7,19,4,11,2023,5,1,0
2023-07-08 19:23:00,S2,L3,20,sunny,22.5,19,8,7,2023,5,1,0
2023-07-13 16:42:00,S3,L2,22,sunny,30.5,16,13,7,2023,3,0,0
2023-06-18 14:52:00,S4,L3,17,cloudy,29.9,14,18,6,2023,6,1,0
2023-01-16 14:22:00,S1,L2,14,sunny,28.1,14,16,1,2023,0,0,0
2023-06-21 04:17:00,S2,L3,17,cloudy,31.7,4,21,6,2023,2,0,0
2023-08-30 10:36:00,S5,L2,20,cloudy,21.1,10,30,8,2023,2,0,0
2023-11-04 03:53:00,S1,L2,19,cloudy,28.6,3,4,11,2023,5,1,0
2023-04-22 14:15:00,S1,L1,16,sunny,19.8,14,22,4,2023,5,1,1
2023-10-22 17:08:00,S4,L1,16,rainy,24.6,17,22,10,2023,6,1,0
2023-01-15 09:22:00,S2,L2,22,sunny,28.7,9,15,1,2023,6,1,0
2023-02-25 17:08:00,S3,L3,20,sunny,24.3,17,25,2,2023,5,1,0
2023-07-31 20:26:00,S5,L3,20,rainy,35.2,20,31,7,2023,0,0,0
2023-03-20 23:37:00,S2,L3,19,sunny,25.3,23,20,3,2023,0,0,0
